,time,summary,title,trend
1132,2017-09-01,"['...Cool', 'Britannia,', 'Tony', 'Blair', 'and', 'the', 'Spice', 'Girls', 'in', 'the', '1990s.', 'It', 'came', 'to', 'define', 'the', 'decade', 'for', 'many', 'people', '—', 'not', 'only...']","['Meet', 'the', 'man', 'behind', 'bringing', 'Fantasy', 'Football', 'to', 'the', 'UK']",UP
1133,2017-08-31,"['...column', 'last', 'month:', 'It', 'will', 'not', 'be', 'too', 'long', 'before', 'the', 'term', '“Abenomics”', 'will', 'join', '“Cool', 'Britannia”,', '“the', 'end', 'of...']","['Authers’', 'Note:', 'De-equitise', 'this!']",DOWN
1134,2017-08-30,"['...Somerfield,', 'the', 'supermarket', 'chain,', 'in', '2010', 'and', 'the', 'Britannia', 'building', 'society.', 'Nisa’s', 'chairman', 'Peter', 'Hartley', 'told', 'the...']","['Co-op', 'makes', 'revised', '£140m', 'offer', 'for', 'UK', 'convenience', 'chain', 'Nisa']",UP
1135,2017-08-24,"['...Stephens:', 'The', 'hollow', 'ring', 'to', 'the', 'Brexiters’', 'Rule', 'Britannia.', 'Giving', 'up', 'influence', 'in', 'Europe', 'will', 'not', 'enhance', 'the...']","['UK’s', 'wishful', 'thinking', 'on', 'Germany']",UP
1136,2017-08-24,"['....', 'Britannia', 'would', 'once', 'again', 'ride', 'if', 'not', 'quite', 'rule', 'the', 'waves', 'across', 'the', 'world’s', 'far', 'flung', 'oceans.', 'That', 'anyway', 'was', 'the', 'plan...']","['The', 'hollow', 'ring', 'of', 'the', 'Brexiters’', 'Rule', 'Britannia']",UP
1137,2017-08-18,"['At', 'a', 'time', 'when', 'market', 'forces', 'are', 'hungry', 'for', 'fresh', 'blood,', 'the', 'rediscovery', 'of', 'forgotten', 'talent', 'is', 'all', 'the', 'rage.', 'However...']","['Real', 'Britannia:', 'revelatory', 'paintings', 'at', 'the', 'Scottish', 'National', 'Gallery', 'of', 'Modern', 'Art']",UP
1138,2017-08-16,"['...,', 'as', 'opposed', 'to', 'the', 'pathetic', 'British', 'Government', 'that', 'decommissioned', 'the', '126-metre', 'Britannia.', 'I', 'have', 'been', 'on', 'the', 'Royal...']","['Take', 'a', 'bow:', 'David', 'Tang', 'on', 'the', 'world’s', 'best', 'superyachts']",UP
1139,2017-07-25,"['It', 'will', 'not', 'be', 'too', 'long', 'before', 'the', 'term', '“Abenomics”', 'will', 'join', '“Cool', 'Britannia”,', '“the', 'end', 'of', 'history”', 'and', '“Brics”', 'in', 'the...']","['The', 'end', 'of', 'Abenomics', 'will', 'test', 'Japan’s', 'appetite', 'for', 'M&A']",DOWN
1140,2017-07-06,"['...Britannia', 'and', 'filled', 'Downing', 'Street', 'with', 'rock', 'stars.', 'Actually', 'they', 'were', 'awful', 'people,', 'spilling', 'beer', 'and', 'dropping', 'ash', 'on...']","['Tony', 'Blair', 'to', 'Emmanuel', 'Macron:', 'advice', 'on', 'how', 'to', 'be', 'the', 'new', 'me']",UP
1141,2017-06-27,"['...investors', 'and', 'the', 'group.', 'The', 'bank', 'has', 'some', '£800m', 'of', 'liabilities', 'from', 'the', 'pension', 'scheme', 'of', 'Britannia', 'Building', 'Society...']","['Co-op', 'Bank', 'board', 'meets', 'to', 'finalise', '£700m', 'rescue', 'package']",UP
1142,2017-06-19,"['...something', 'modelled', 'on', 'James', 'Gillray’s', '“Britannia', 'between', 'Scylla', 'and', 'Charybdis”,', 'but', 'labelled', '“Between', 'the', 'Devil', 'and', 'the...']","['May', 'might', 'have', 'reprised', 'Gillray’s', 'Britannia']",UP
1143,2017-06-19,"['...negotiating', 'a', 'deal.', 'The', 'lender', 'has', '£800m', 'of', 'liabilities', 'from', 'the', 'Britannia', 'Building', 'Society', 'scheme,', 'which', 'it...']","['Co-operative', 'Bank', 'in', '‘advanced’', 'talks', 'over', 'capital', 'injection']",UP
1144,2017-06-19,"['...also', 'look', 'at', 'the', 'separation', 'of', 'the', 'bank’s', 'expensive', 'pension', 'scheme.', 'Co-op', 'has', '£800m', 'of', 'liabilities', 'from', 'the', 'Britannia...']","['Opening', 'Quote:', 'Sainsbury’s', 'convenient', 'truth']",UP
1145,2017-06-19,"['...bank’s', 'expensive', 'pension', 'scheme.', 'Co-op', 'has', '£800m', 'of', 'liabilities', 'from', 'the', 'Britannia', 'pension', 'scheme', 'after', 'it', 'acquired', 'the...']","['Opening', 'Quote:', 'Sainsbury’s', 'convenient', 'truth']",UP
1146,2017-06-16,"['...Ireland’s', 'affairs', 'following', 'the', 'Good', 'Friday', 'Agreement.', 'Letter', 'in', 'response', 'to', 'this', 'illustration:', 'May', 'might', 'have...']","['Ingram', 'Pinn’s', 'illustration', 'of', 'the', 'week:', 'With', 'a', 'paddle']",DOWN
1147,2017-06-08,"['...£800m', 'of', 'liabilities', 'from', 'the', 'Britannia', 'pension', 'scheme', 'after', 'it', 'acquired', 'the', 'building', 'society', 'in', '2009,', 'plus', 'a', 'share', 'of...']","['Ethical', 'Co-operative', 'Bank', 'draws', 'interest', 'from', 'Qatari', 'buyer']",DOWN
1148,2017-06-06,"['...,', 'at', 'a', 'time', 'when', 'Britannia', 'ruled', 'the', 'waves', '—', 'at', 'a', 'cost', 'of', 'countless', 'vessels', 'and', 'lives.', 'In', '1800,', 'Lloyd’s', 'of', 'London...']","['Six', 'homes', 'in', 'remote', 'places', 'for', 'buyers', 'seeking', 'maximum', 'privacy']",DOWN
1149,2017-06-05,"['...retailer’s', '“Cool', 'Britannia”', 'brand', 'of', 'fast', 'fashion.', 'It', 'was', 'part', 'of', 'a', 'wave', 'of', 'foreign', 'chains', '—', 'including', 'Zara,...']","['Topshop', 'fails', 'to', 'wear', 'well', 'in', 'retail', 'heat', 'of', 'Australia']",UP
1150,2017-05-30,"['...%*', '0.93%', '2', 'year', 'bond', 'Britannia', '1.25%', 'Charter', 'SB', '1.76%*', '1.41%*', '1.06%', '3', 'year', 'bond', 'Coventry', 'BS', '1.40%', 'Access', 'Bank', '1.9%*', '1.52...']","['Time', 'to', 'scrap', 'the', 'Isa', 'tax', 'haven']",DOWN
1151,2017-05-29,"['...swamped', 'by', 'its', 'huge', 'pension', 'liabilities', '—', '£800m', 'from', 'the', 'Britannia', 'scheme,', 'plus', 'a', 'share', 'of', 'the', '£8bn', 'Co-op', 'Group', 'scheme...']","['Co-op', 'Bank', 'plans', 'debt-for-equity', 'swap', 'in', 'search', 'for', 'capital']",DOWN
1152,2017-05-19,"['...Gagosian', 'Gallery.', 'Works', 'by', 'Taryn', 'Simon', 'are', 'on', 'view', 'at', 'the', 'Gagosian', 'Gallery,', 'Britannia', 'Street,', 'London', 'WC1;', 'her', 'book...']","['Silent', 'blooms:', 'artworks', 'by', 'Taryn', 'Simon']",DOWN
1153,2019-10-29,"['...Potter', 'and', 'the', 'Goblet', 'of', 'Fire', 'and', 'the', 'cookbook', 'Dishoom:', 'From', 'Bombay', 'with', 'Love.', 'In', 'the', 'first', 'half', 'of', 'the', 'year,', 'the...']","['Harry', 'Potter', 'publisher', 'caught', 'in', 'US', 'trade', 'dispute', 'with', 'China']",UP
1154,2019-08-06,"['...resignations', 'that', 'come', 'as', 'New', 'Delhi', 'is', 'putting', 'the', 'Big', 'Four', 'auditor', 'firms', 'under', 'scrutiny.', 'In', 'a', 'statement', 'posted', 'to...']","['Deloitte', 'resigns', 'from', 'Indian', 'non-bank', 'lender']",UP
1155,2019-08-02,"['...in', 'Coffee', 'Day', 'Enterprises,', 'the', 'Bombay', 'Stock', 'Exchange-listed', 'holding', 'company,', 'fell', '20', 'per', 'cent', 'on', 'Wednesday.', 'The', 'stock', 'had...']","['The', 'founder', 'of', 'Apollo', 'played', 'down', 'concerns', 'investors', 'could', 'walk']",UP
1156,2019-08-01,"['...to', 'be', 'born', 'at', 'the', 'right', 'time', 'in', 'the', 'right', 'place”.', 'But', 'Siddhartha', 'had', 'been', 'under', 'growing', 'pressure', 'since', 'the', '2015', 'Bombay...']","['VG', 'Siddhartha,', 'Indian', 'entrepreneur,', '1959-2019']",UP
1157,2019-07-31,"['...raises', 'questions', 'over', 'the', 'future', 'of', 'Coffee', 'Day', 'Enterprises,', 'the', 'Bombay', 'Stock', 'Exchange-listed', 'holding', 'company', 'in', 'which...']","['Body', 'of', 'India’s', '‘coffee', 'king’', 'recovered', 'after', 'massive', 'search']",UP
1158,2019-07-31,"['...Bombay', 'Stock', 'Exchange-listed', 'holding', 'company', 'for', 'the', 'Café', 'Coffee', 'Day', 'chain', 'in', 'which', 'Mr', 'Siddhartha,', 'his', 'wife', 'and', 'affiliated...']","['Opening', 'Quote:', 'PPI', 'charges', 'are', 'back', 'at', 'Lloyds']",UP
1159,2019-07-30,"['...just', '$6m', 'in', 'the', 'past', 'financial', 'year,', 'according', 'to', 'a', 'company', 'presentation.', 'In', 'a', 'notice', 'to', 'the', 'Bombay', 'Stock', 'Exchange', 'on...']","['India’s', '‘coffee', 'king’', 'goes', 'missing,', 'hitting', 'his', 'company’s', 'shares']",UP
1160,2019-07-25,"['...Hodgkin,', 'including', 'his', '“Bombay', 'Sunset”', '(1972-73,', 'est', '£500,000-£700,000),', 'painted', 'on', 'wood', 'and', 'shown', 'at', 'the', 'Venice', 'Biennale...']","['Auction', 'sales', 'worldwide', 'take', 'a', 'tumble']",UP
1161,2019-07-10,"['...per', 'cent', 'stake', 'in', 'the', 'company,', 'said', 'in', 'the', 'letter', 'posted', 'to', 'the', 'Bombay', 'Stock', 'Exchange,', 'that', 'governance', 'standards', 'had...']","['IndiGo', 'shares', 'sink', '17%', 'as', 'airline', 'founders’', 'feud', 'erupts']",UP
1162,2019-07-10,"['...cent', 'in', 'early', 'trading', 'on', 'the', 'Bombay', 'Stock', 'Exchange,', 'putting', 'the', 'shares', 'on', 'a', 'flight', 'path', 'to', 'their', 'biggest', 'one-day', 'fall', 'in...']","['Shares', 'in', 'IndiGo', 'owner', 'nosedive', 'amid', 'founders’', 'dispute']",UP
1163,2019-06-18,"['...five', 'remaining', 'contenders', 'to', 'become', 'Britain’s', 'next', 'prime', 'minister.', 'Their', 'monthly', 'social', 'meeting', 'at', 'the', 'Bombay', 'Brasserie...']","['Peterborough', 'Conservatives', 'say', 'Tory', 'debate', 'lacked', 'spice']",DOWN
1164,2019-05-24,"['...—', 'the', 'poor', 'and', 'those', 'who', 'want', 'to', 'help', 'eliminate', 'poverty,”', 'he', 'said.', 'The', 'Bombay', 'Stock', 'Exchange', 'Sensex,', 'which', 'rose', '3.75...']","['Ecstasy', 'and', 'apprehension', 'greet', 'Narendra', 'Modi’s', 'landslide']",DOWN
1165,2019-05-23,"['...—', 'including', 'his', 'uncle,', 'father', 'and', 'mother', '—', 'for', 'more', 'than', '50', 'years.', 'The', 'Bombay', 'Stock', 'Exchange’s', 'benchmark', 'Sensex...']","['Narendra', 'Modi', 'set', 'for', 'landslide', 'victory', 'in', 'Indian', 'elections']",DOWN
1166,2019-05-03,"['...chocolate', 'tart.', 'The', 'Bombay', 'Canteen', 'is', 'another', 'favourite.', 'Chef', 'Thomas', 'Zacharias', 'is', 'really', 'innovative', 'and', 'uses', 'indigenous...']","['My', 'Addresses:', 'hotelier', 'Samyukta', 'Nair', 'on', 'Mumbai']",UP
1167,2019-03-07,"['...Bombay', 'High', 'Court', 'in', 'the', 'ongoing', 'case', 'condemned', 'an', 'aspect', 'of', 'the', 'plaintiffs’', 'complaint', 'as', '“mendacious.”', 'The', 'legal', 'battle...']","['Why', 'big', 'loans', 'are', 'unravelling', 'old', 'empires', 'in', 'India']",DOWN
1168,2019-02-20,"['...Edelweiss', 'entities', 'at', 'the', 'Bombay', 'High', 'Court,', 'questioning', 'the', 'legality', 'of', 'the', 'share', 'sales.', 'They', 'also', 'wrote', 'to...']","['RCom’s', 'troubles', 'leave', 'Anil', 'Ambani', 'fighting', 'for', 'his', 'empire']",DOWN
1169,2019-02-20,"['...felt', 'watching', 'Mira', 'Nair’s', 'Salaam', 'Bombay!,', 'another', 'populist', 'piledriver', 'about', 'poverty', 'and', 'another', 'film', 'simultaneously...']","['Capernaum', '—', 'Oscar-nominated', 'Lebanese', 'film', 'is', 'a', 'captivating', 'affair']",DOWN
1170,2018-12-21,"['...Connon', 'School', 'in', 'Bombay.', 'It', 'was', 'a', 'very', 'good', 'school', 'but', 'I', 'was', 'very', 'unhappy', 'there.', 'In', 'the', 'English', 'department', 'at', 'University...']","['Q&A', 'with', 'author', 'Amit', 'Chaudhuri']",UP
1171,2018-12-10,"['...,', 'revealing', 'that', 'it', 'had', 'filed', 'a', 'writ', 'petition', 'at', 'the', 'Bombay', 'High', 'Court', 'to', 'argue', 'its', 'case.', 'Its', 'shares', 'closed', '6.1...']","['Kotak', 'Mahindra’s', 'dispute', 'with', 'Indian', 'central', 'bank', 'moves', 'to', 'court']",DOWN
1172,2018-11-28,"['...first', 'world', 'war', '—', 'accounts', 'for', 'about', 'four-fifths', 'of', 'that', 'business’', 'revenues.', 'The', 'company', 'is', 'listed', 'on', 'the', 'Bombay', 'Stock...']","['Unilever/Horlicks:', 'premium', 'malt']",DOWN
1173,2018-11-28,"['....', 'Unilever’s', 'offer', 'price', 'could', 'not', 'be', 'determined,', 'but', 'GSK’s', 'Indian', 'business', 'is', 'listed', 'on', 'the', 'Bombay', 'Stock', 'Exchange', 'with', 'a...']","['Opening', 'Quote:', 'Wagamama', 'and', 'Unilever-Horlicks', 'deal', 'on', 'the', 'menu']",DOWN
1174,2018-11-27,"['...listed', 'on', 'the', 'Bombay', 'Stock', 'Exchange,', 'with', 'a', 'market', 'value', 'of', '$4.2bn.', 'That', 'would', 'mean', 'GSK’s', '72.5', 'per', 'cent', 'stake', 'in', 'the...']","['Unilever', 'enters', 'exclusive', 'talks', 'to', 'buy', 'Horlicks', 'unit', 'from', 'GSK']",UP
1175,2018-11-09,"['...British', 'colonial', 'rule:', 'Bangalore', 'is', 'now', 'Bengaluru,', 'Madras', 'became', 'Chennai', 'and', 'Bombay', 'gave', 'way', '—', 'officially', '—', 'to...']","['India', 'embroiled', 'in', 'new', 'furore', 'over', 'place', 'names']",DOWN
1176,2018-10-19,"['...Jyoti', 'Maji', 'of', 'the', 'Indian', 'Institute', 'of', 'Technology', 'Bombay,', 'and', 'there', 'are', 'fears', 'of', 'backsliding', 'now', 'the', 'economy', 'is', 'steaming...']","['Airs', 'and', 'disgraces:', 'how', 'city', 'pollution', 'is', 'killing', 'residents']",DOWN
1177,2018-10-17,"['...fought', 'his', 'way', 'up', 'through', 'the', 'scrap', 'metal', 'market', 'of', '1970s', 'Bombay', 'to', 'become', 'one', 'of', 'the', 'country’s', 'wealthiest...']","['Vedanta’s', 'London', 'exit', 'fails', 'to', 'stem', 'scrutiny', 'of', 'Indian', 'miner']",DOWN
1178,2018-10-10,"['...,', 'restaurants', 'and', 'hotels.', 'This,', 'he', 'said,', 'was', 'approximately', 'half', 'the', 'number', 'of', 'outlets', 'that', 'serve', 'Bombay...']","['Fevertree', 'shares', 'dip', 'as', 'investors', 'sour', 'on', 'tonic-maker']",UP
1179,2018-10-04,"['...years', 'in', 'the', 'life', 'of', 'Saadat', 'Hasan', 'Manto,', 'the', 'cosmopolitan', 'Bombay-based', 'writer', 'who', 'reluctantly', 'migrated', 'to', 'Pakistan', 'five...']","['Bollywood', 'star', 'takes', 'aim', 'at', 'lack', 'of', 'political', 'engagement', 'in', 'India']",UP
1180,2018-09-19,"['The', ""FT's"", 'Simon', 'Mundy', 'says', 'domestic', 'investors', 'are', 'more', 'than', 'making', 'up', 'for', 'foreign', 'outflows,', 'but', 'that', 'valuations', 'for...']","['Overseas', 'investors', 'turn', 'away', 'from', 'Indian', 'stocks']",UP
1181,2018-09-18,"['...Exchange', 'and', 'Bombay', 'Stock', 'Exchange,', 'finishing', 'on', 'Tuesday', 'with', 'a', 'market', 'value', 'of', '$4.4bn.', 'Bids', 'for', 'GSK’s', 'shareholding...']","['Nestlé,', 'Unilever', 'and', 'Coca-Cola', 'bid', 'for', 'GSK’s', 'Horlicks', 'unit']",UP
1182,2018-09-12,"['...of', 'thing.”', 'Regardless', 'of', 'where', 'India’s', 'homophobia', 'originated,', 'Mr', 'Shahani,', 'author', 'of', 'the', '2008', 'book', 'Gay', 'Bombay...']","['India', 'gay', 'sex', 'court', 'ruling', 'sets', 'stage', 'for', 'cultural', 'battle']",DOWN
1183,2018-08-13,"['...foreign', 'investors', 'have', 'been', 'net', 'sellers', 'on', 'the', 'Bombay', 'Stock', 'Exchange', 'this', 'year,', 'said', 'Gavekal', 'Research.', 'India’s', 'balance', 'of...']","['KKR', 'steps', 'up', 'India', 'presence', 'with', 'stake', 'in', 'Ramky', 'Enviro']",DOWN
1184,2018-08-07,"['...per', 'cent', 'on', 'its', 'first', 'day', 'of', 'trading', 'on', 'the', 'Bombay', 'Stock', 'Exchange.', 'SLA', 'held', '38', 'per', 'cent', 'of', 'the', 'company', 'and', 'sold', '8', 'per...']","['Standard', 'Life', 'Aberdeen', 'profits', 'drop', 'as', 'outflows', 'continue']",DOWN
1185,2018-08-06,"['...business', 'officer', 'in', 'India', 'and', 'former', 'head', 'of', 'the', 'Bombay', 'Stock', 'Exchange.', '“We', 'looked', 'up', 'to', 'her', 'because', 'she', 'wore...']","['Indra', 'Nooyi', 'to', 'step', 'down', 'as', 'PepsiCo', 'chief', 'after', '12', 'years', 'at', 'helm']",UP
1186,2018-08-06,"['...Tata', 'spoke', 'marked', 'the', 'reopening', 'of', 'Bombay', 'House,', 'Tata’s', 'headquarters.', 'It', 'had', 'undergone', 'its', 'first', 'renovation', 'since', '1924...']","['Tata', 'ready', 'to', 'push', 'forward', 'after', 'tumultuous', '18-month', 'legal', 'battle']",UP
1187,2018-07-16,"['...a', 'budget', 'equal', 'to', 'what', 'he', 'would', 'spend', 'on', 'one', 'of', 'his', 'films.', 'His', '2013', 'film', 'Bombay', 'Velvet', 'cost', '$13m.', '“Indian', 'television...']","['India:', 'Netflix', 'takes', 'a', 'gamble', 'on', 'its', 'next', '100m', 'subscribers']",UP
1188,2018-07-05,"['For', 'all', 'the', 'famed', 'exploits', 'of', 'the', '17th', 'century', 'Hindu', 'warrior', 'king', 'Shivaji,', 'he', 'never', 'extended', 'his', 'domain', 'to', 'Bombay...']","['Critics', 'decry', 'waste', 'of', '$500m', 'as', 'India', 'plans', 'world’s', 'tallest', 'statue']",DOWN
1189,2018-06-29,"['...Bombay', 'painter', 'and', 'Jesuit', 'poet,', 'in', 'Thayil’s', 'Man', 'Booker-shortlisted', 'debut,', 'Narcopolis.', 'Revealed', 'here', 'somewhat...']","['Summer', 'books', 'of', '2018:', 'Fiction']",DOWN
1190,2018-06-06,"['...a', 'neutral', 'stance', '—', 'in', 'their', 'stride,', 'with', 'the', 'Bombay', 'Stock', 'Exchange’s', 'Sensex', 'index', 'closing', 'up', '0.9', 'per', 'cent', 'at', '35,178.9...']","['India', 'raises', 'interest', 'rates', 'for', 'first', 'time', 'since', '2014']",DOWN
1191,2018-05-25,"['...Regional', 'Paramedic', 'Service', 'said', '15', 'patients', 'had', 'been', 'taken', 'to', 'hospital', 'from', 'the', 'Bombay', 'Bhel', 'restaurant....']","['Two', 'men', 'sought', 'after', 'several', 'injured', 'at', 'Canadian', 'restaurant', 'explosion']",DOWN
1192,2018-05-22,"['...that', 'the', 'National', 'Stock', 'Exchange', 'of', 'India', 'was', 'seeking', 'an', 'injunction', 'from', 'the', 'Bombay', 'High', 'Court', 'on', 'Singapore’s', 'new...']","['India', 'exchange', 'takes', 'SGX', 'to', 'court', 'over', 'derivatives', 'dispute']",DOWN
1193,2018-05-18,"['—', 'I', 'still', 'refer', 'to', 'Mumbai', 'as', 'Bombay,', 'so', 'please', 'forgive', 'me', 'for', 'that.', 'Bombay', 'is', 'a', 'city', 'of', 'street', 'life,', 'problem-solving...']","['Restaurateur', 'Camellia', 'Panjabi', 'on', 'Mumbai']",UP
1194,2018-04-23,"['...,', 'a', 'first', 'for', 'India’s', 'stock', 'market.', 'Shares', 'in', 'Tata', 'Consultancy', 'Services', 'rose', 'as', 'much', 'as', '4.4', 'per', 'cent', 'to', 'Rs3,553', 'in', 'Bombay...']","['Tata', 'Consultancy', 'market', 'cap', 'surpasses', '$100bn']",UP
1195,2018-03-27,"['...Consumer', 'Healthcare,', 'a', 'public', 'company', 'listed', 'on', 'the', 'National', 'Stock', 'Exchange', 'and', 'Bombay', 'Stock', 'Exchange.', 'The', 'strategic...']","['Novartis', 'sells', 'stake', 'in', 'consumer', 'unit', 'to', 'GSK', 'for', '$13bn']",DOWN
1196,2018-03-08,"['...company', 'Info', 'Edge', 'had', 'listed', 'on', 'the', 'Bombay', 'Stock', 'Exchange', 'in', 'November', '2006,', 'felt', 'it', 'was', 'incumbent', 'on', 'him', 'to', 'act...']","['Ashoka', 'University:', 'Ivy', 'League,', 'Indian-style']",UP
1197,2018-03-07,"['...for', 'craft.', 'Having', 'studied', 'in', 'Bombay', '(now', 'Mumbai),', 'he', 'moved', 'to', 'London', 'and', 'then', 'to', 'Paris', 'in', '1951', 'to', 'work', 'with', 'the', 'Swiss...']","['Balkrishna', 'Doshi', 'wins', 'the', 'Pritzker', 'Prize', 'for', 'architecture']",UP
1198,2018-03-07,"['...brief', 'press', 'statement', 'on', 'Wednesday,', 'the', 'Indian', 'Hotels', 'Company', '-', 'the', 'chain’s', 'Bombay-listed', 'parent', 'company,', 'said', 'that', 'the...']","['India’s', 'Taj', 'Hotels', 'to', 'pay', 'for', 'IVF', 'treatments', 'for', 'female', 'staff']",UP
1199,2018-02-12,"['...India,', 'the', 'Bombay', 'Stock', 'Exchange', 'and', 'the', 'Metropolitan', 'Stock', 'Exchange', 'of', 'India', '—', 'said', 'derivatives', 'trading', 'using', 'Indian...']","['Indian', 'exchanges', 'alarm', 'investors', 'by', 'pulling', 'offshore', 'data']",UP
1200,2018-02-12,"['The', 'share', 'price', 'of', 'Singapore', 'Exchange', 'fell', 'as', 'much', 'as', '8.8', 'per', 'cent', 'on', 'Monday', 'on', 'news', 'from', 'late', 'on', 'Friday', 'that', ""India's...""]","['SGX', 'drops', 'nearly', '9%', 'on', 'end', 'of', 'India', 'equities', 'data']",UP
1201,2018-01-30,"['...rife', 'over', 'whether', 'New', 'Delhi', 'will', 'impose', 'a', 'long-term', 'capital', 'gains', 'tax,', 'so', 'the', 'exchequer', 'can', 'benefit', 'from', 'the', 'Bombay', 'Stock...']","['India’s', 'tight', 'finances', 'curb', 'Modi’s', 'budget', 'choices']",UP
